AMZN,Open,High,Low,Close,Volume,10 day average,20 day average,50 day average,Daily Return
2020-10-28,3249.3,3264.02,3162.47,3162.78,5588329,3225.7470000000003,3241.3025000000002,3227.8578,-0.03759512891279926
2020-10-29,3201.27,3257.25,3164.0,3211.01,6596528,3212.983,3240.79,3226.8684000000003,0.01524924275479167
2020-10-30,3157.75,3167.004,3019.0,3036.15,8396080,3189.327,3236.3475,3221.6440000000002,-0.05445638599692937
2020-11-02,3061.74,3079.705,2950.12,3004.48,7257349,3169.054,3226.6115,3216.0391999999997,-0.01043097343675381
2020-11-03,3018.53,3074.9,2980.98,3048.41,4897879,3152.1940000000004,3224.034,3210.8582,0.014621498562147117
2020-11-04,3159.99,3244.85,3139.73,3241.16,6839040,3157.816,3226.3075,3208.7515999999996,0.06322968367115966
2020-11-05,3319.97,3366.8,3288.88,3322.0,5789284,3172.376,3232.88,3206.3545999999997,0.024941687543965863
2020-11-06,3304.64,3322.0,3232.0,3311.37,4647329,3183.073,3234.116,3204.5819999999994,-0.003199879590608079
2020-11-09,3231.03,3289.0,3112.106,3143.74,7190404,3176.743,3219.1565,3199.4208000000003,-0.05062255199509569
2020-11-10,3095.02,3114.0,3019.483,3035.02,6590955,3151.612,3198.7259999999997,3191.1020000000003,-0.03458301259009966
2020-11-11,3061.78,3139.145,3050.0,3137.39,4366922,3149.073,3187.41,3183.8674000000005,0.033729596510072346
2020-11-12,3159.95,3175.88,3086.05,3110.28,4371207,3139.0,3175.9914999999996,3175.4440000000004,-0.008640940399503916
2020-11-13,3122.0,3141.723,3085.39,3128.81,3762586,3148.2659999999996,3168.7965,3170.6602000000003,0.005957662975680567
2020-11-16,3093.2,3142.7,3072.685,3131.06,3808675,3160.924,3164.989,3167.389,0.0007191232449397233
2020-11-17,3183.545,3189.25,3135.26,3135.66,3444734,3169.649,3160.9214999999995,3167.1054000000004,0.001469151022337467
2020-11-18,3134.0,3140.0,3105.1,3105.46,2916835,3156.0789999999997,3156.9475,3163.8424,-0.009631146233966659
2020-11-19,3105.31,3125.0,3080.92,3117.02,3010269,3135.5809999999997,3153.9785,3162.6806,0.003722475897290467
2020-11-20,3117.02,3132.89,3098.046,3099.4,3380137,3114.384,3148.7285,3162.3442,-0.005652835079659413
2020-11-23,3116.699,3139.745,3065.46,3098.39,4708886,3109.849,3143.296,3162.2526000000003,-0.00032586952313362616
2020-11-24,3100.5,3134.25,3086.258,3118.06,3602101,3118.153,3134.8824999999997,3161.4912,0.006348458392907208
2020-11-25,3141.87,3198.0,3140.26,3185.07,3790402,3122.9210000000003,3135.997,3163.6306,0.021490927050794584
2020-11-27,3211.26,3216.19,3190.05,3195.34,2392866,3131.427,3135.2135000000003,3167.3628000000003,0.0032244189295682624
2020-11-30,3208.48,3228.39,3125.55,3168.04,4063915,3135.35,3141.808,3171.6254000000004,-0.008543691751112581
2020-12-01,3188.5,3248.95,3157.18,3220.08,4544381,3144.252,3152.5879999999997,3176.8176000000003,0.01642656027070366
2020-12-02,3221.65,3232.0,3173.26,3203.53,3129303,3151.0389999999998,3160.344,3178.3084,-0.005139623860276665
2020-12-03,3205.46,3228.64,3181.31,3186.73,2892038,3159.166,3157.6225,3182.0458000000003,-0.005244214975355321
2020-12-04,3198.21,3198.21,3158.76,3162.58,2913610,3163.722,3149.6515,3184.9015999999997,-0.007578301268071019
2020-12-07,3156.48,3180.76,3141.69,3158.0,2751315,3169.582,3141.983,3186.1589999999997,-0.001448184709952005
2020-12-08,3158.9,3184.13,3120.02,3177.29,3286302,3177.472,3143.6605,3186.2238,0.006108296390120227
2020-12-09,3167.89,3174.43,3088.0,3104.2,4100835,3176.0860000000002,3147.1195,3185.4102000000003,-0.023003880665598664
2020-12-10,3088.99,3142.1,3076.0,3101.49,3030185,3167.728,3145.3244999999997,3184.4654000000005,-0.0008730107596159886
2020-12-11,3096.66,3118.67,3072.82,3116.42,3064694,3159.836,3145.6315000000004,3182.3686,0.0048138152952290625
2020-12-14,3143.0,3190.47,3126.0,3156.97,4155793,3158.7290000000003,3147.0395,3183.008,0.01301172499213843
2020-12-15,3181.01,3188.5,3130.49,3165.12,3323685,3153.2329999999997,3148.7425,3182.3264,0.0025815893087359765
2020-12-16,3176.01,3247.0,3163.68,3240.96,4427615,3156.976,3154.0075,3185.1464,0.02396117682741883
2020-12-17,3250.0,3263.51,3221.0,3236.08,3474346,3161.911,3160.5384999999997,3185.9541999999997,-0.0015057266982623219
2020-12-18,3243.99,3249.42,3171.6,3201.65,5995712,3165.818,3164.77,3186.1762,-0.010639415589231316
2020-12-21,3200.01,3226.967,3166.0,3206.18,3836845,3170.636,3170.109,3184.5668,0.0014148954445363238
2020-12-22,3202.843,3222.0,3180.08,3206.52,2381780,3173.5589999999997,3175.5155,3179.8386,0.0001060452002070722
2020-12-23,3205.0,3210.13,3184.17,3185.27,2093786,3181.666,3178.876,3174.6713999999997,-0.006627122238439198
2020-12-24,3193.9,3202.0,3169.0,3172.69,1451917,3188.786,3178.257,3170.8509999999997,-0.003949429718673736
2020-12-28,3194.0,3304.0,3172.69,3283.96,5686786,3205.54,3182.6879999999996,3169.7572000000005,0.03507118565003209
2020-12-29,3309.94,3350.65,3281.223,3322.0,4872932,3222.043,3190.3859999999995,3170.7430000000004,0.011583575926625178
2020-12-30,3341.0,3342.1,3282.47,3285.85,3209309,3234.116,3193.6745,3172.3157999999994,-0.010881998795906123
2020-12-31,3275.0,3282.922,3241.2,3256.93,2957205,3235.7129999999997,3196.3445,3173.1142000000004,-0.008801375595355876
2021-01-04,3270.0,3272.0,3144.02,3186.63,4411448,3230.768,3196.3395,3173.1479999999997,-0.02158474391528209
2021-01-05,3166.01,3223.38,3165.06,3218.51,2655547,3232.4539999999997,3199.136,3173.9901999999997,0.010004299212647894
2021-01-06,3146.48,3197.509,3131.16,3138.38,4394814,3225.674,3198.1549999999997,3172.6697999999997,-0.024896613650415955
2021-01-07,3157.0,3208.542,3155.0,3162.16,3514544,3221.2380000000003,3197.3985000000002,3171.7722000000003,0.007577157641840637
2021-01-08,3180.0,3190.64,3142.2,3182.7,3537743,3220.981,3201.3235,3169.6995999999995,0.006495559996964051
2021-01-11,3148.01,3156.384,3110.0,3114.21,3669094,3215.133,3201.9595,3168.7282,-0.021519464605523564
2021-01-12,3120.0,3142.142,3086.0,3120.83,3514581,3198.82,3202.18,3166.9246,0.002125739754223366
2021-01-13,3128.44,3189.95,3122.08,3165.89,3321243,3183.209,3202.626,3169.5194,0.01443846668995108
2021-01-14,3167.52,3178.0,3120.59,3127.47,3070918,3167.371,3200.7435,3171.9792,-0.012135607996487607
2021-01-15,3123.02,3142.545,3095.17,3104.25,4243994,3152.103,3193.9080000000004,3173.0960000000005,-0.007424531650183641
2021-01-19,3107.0,3145.0,3096.0,3120.76,3305141,3145.516,3188.142,3170.688,0.005318514939196328
2021-01-20,3181.99,3279.8,3175.0,3263.38,5309834,3150.003,3191.2285,3169.5156,0.04570040631128314
2021-01-21,3293.0,3348.55,3289.568,3306.99,4945050,3166.864,3196.269,3169.4280000000003,0.013363445262273954
2021-01-22,3304.31,3321.91,3283.164,3292.23,2821913,3179.871,3200.5545,3172.3977999999997,-0.004463273248482724
2021-01-25,3328.5,3363.89,3243.146,3294.0,3749757,3191.0009999999997,3205.991,3177.5774,0.000537629509481441
2021-01-26,3296.356,3338.0,3282.87,3326.13,2955234,3212.193,3213.663,3181.3522,0.00975409836065566
2021-01-27,3341.49,3346.52,3207.08,3232.58,4660157,3223.368,3211.094,3183.7981999999993,-0.028125779810169838
2021-01-28,3235.04,3301.68,3228.69,3237.62,3149227,3230.541,3206.875,3185.9744,0.0015591261469167783
2021-01-29,3230.0,3236.99,3184.55,3206.2,4293555,3238.4139999999998,3202.8925,3187.4772,-0.00970465959562894
2021-02-01,3242.36,3350.26,3235.025,3342.88,4160211,3262.277,3207.1899999999996,3191.6216,0.04262990455991522
2021-02-02,3380.0,3427.74,3361.125,3380.0,7098636,3288.201,3216.8585,3197.1124,0.011104197578136077
2021-02-03,3425.01,3434.0,3308.62,3312.53,7088780,3293.1159999999995,3221.5595,3201.0226000000002,-0.019961538461538364
2021-02-04,3330.0,3347.0,3277.75,3331.0,3670660,3295.517,3231.1904999999997,3205.6546000000003,0.0055757985588054115
2021-02-05,3319.0,3377.0,3302.71,3352.15,3620807,3301.5090000000005,3240.6899999999996,3210.7297999999996,0.0063494446112279945
2021-02-08,3358.5,3365.0,3304.0,3322.94,3257390,3304.403,3247.702,3214.8274,-0.008713810539504485
2021-02-09,3312.49,3338.0,3297.84,3305.0,2203525,3302.29,3257.2415,3217.2259999999997,-0.005398833563049599
2021-02-10,3314.0,3317.955,3254.0,3286.58,3151549,3307.69,3265.529,3219.0508,-0.005573373676248106
2021-02-11,3292.0,3292.0,3248.06,3262.13,2301416,3310.1409999999996,3270.341,3220.9325999999996,-0.007439344242343049
2021-02-12,3250.0,3280.25,3233.31,3277.71,2335338,3317.2920000000004,3277.853,3222.0852,0.004776020575513629
2021-02-16,3254.05,3308.3,3253.591,3268.95,2574720,3309.899,3286.0879999999997,3223.3936,-0.002672597636764751
2021-02-17,3263.6,3320.91,3259.5,3308.64,3302098,3302.7630000000004,3295.482,3225.8318,0.012141513329968268
2021-02-18,3282.42,3338.0,3273.94,3328.23,3033606,3304.333,3298.7245000000003,3229.1448000000005,0.005920861743798023
2021-02-19,3328.23,3333.5,3245.75,3249.9,4305183,3296.2229999999995,3295.87,3230.9828,-0.023535032134197387
2021-02-22,3208.13,3232.32,3172.26,3180.74,3515678,3279.082,3290.2955,3231.0517999999997,-0.02128065478937824
2021-02-23,3127.03,3204.73,3093.6,3194.5,4677221,3266.238,3285.3205000000003,3232.8577999999998,0.004326037337223587
2021-02-24,3166.75,3171.23,3125.38,3159.53,3011274,3251.691,3276.9905,3234.0186,-0.010946940053216392
2021-02-25,3136.74,3178.26,3047.76,3057.16,4533800,3228.7490000000003,3268.2195,3232.8334000000004,-0.032400388665402846
2021-02-26,3095.2,3122.44,3036.7,3092.93,4275929,3211.829,3260.985,3231.5526,0.011700401679990646
2021-03-01,3127.89,3149.56,3097.99,3146.14,2733962,3198.672,3257.982,3231.173,0.0172037517822905
2021-03-02,3143.47,3163.52,3087.12,3094.53,2595761,3181.23,3245.5645,3228.2444,-0.016404228673866927
2021-03-03,3081.18,3107.775,2995.0,3005.0,3988724,3150.866,3226.8145,3223.6228,-0.028931695604825336
2021-03-04,3012.0,3058.13,2945.43,2977.57,5481577,3115.8,3210.0665,3219.1412000000005,-0.009128119800332679
2021-03-05,3005.0,3009.0,2881.0,3000.46,5388550,3090.8559999999998,3193.5395,3215.0268,0.0076874767007995
2021-03-08,3015.0,3064.59,2951.31,2951.95,4185007,3067.977,3173.5295,3209.9354,-0.016167520980116423
2021-03-09,3017.99,3090.96,3005.147,3062.85,4030031,3054.8120000000004,3160.525,3207.487,0.03756838699842491
2021-03-10,3098.45,3116.46,3030.05,3057.64,3012488,3044.623,3148.157,3205.186,-0.001701030086357469
2021-03-11,3104.01,3131.784,3082.93,3113.59,2776390,3050.266,3139.5074999999997,3201.7785999999996,0.01829842623722877
2021-03-12,3075.0,3098.98,3045.5,3089.49,2421887,3049.922,3130.8755,3197.1283999999996,-0.007740261241846347
2021-03-15,3074.57,3082.24,3032.09,3081.68,2918591,3043.4759999999997,3121.0739999999996,3193.045,-0.0025279253210076513
2021-03-16,3104.97,3128.91,3075.86,3091.86,2538763,3043.209,3112.2195,3189.7436,0.0033033929544925567
2021-03-17,3073.22,3173.05,3070.22,3135.73,3118583,3056.282,3103.574,3188.7256000000007,0.014188870129954179
2021-03-18,3101.0,3116.63,3025.0,3027.99,3657026,3061.3239999999996,3088.562,3184.9152000000004,-0.034358825536637494
2021-03-19,3029.23,3077.285,3016.63,3074.96,4625353,3068.7740000000003,3079.8149999999996,3183.6468,0.015511940264003599
2021-03-22,3067.85,3126.58,3060.05,3110.87,2902178,3084.666,3076.3215,3182.6209999999996,0.011678200692041507
2021-03-23,3127.0,3182.0,3120.85,3137.5,3817262,3092.131,3073.4715,3181.717,0.00856030628087967
2021-03-24,3151.04,3160.31,3085.15,3087.07,2958980,3095.0739999999996,3069.8485,3181.1742,-0.016073306772908302
2021-03-25,3072.99,3109.78,3037.14,3046.26,3563468,3088.341,3069.3035,3179.6828000000005,-0.013219654883109166
2021-03-26,3044.06,3056.66,2996.0,3052.03,3312923,3084.5950000000003,3067.2585,3177.4056,0.0018941259117737363
2021-03-29,3055.439,3091.25,3028.445,3075.73,2745967,3084.0,3063.7380000000003,3176.3707999999997,0.007765323407699087
2021-03-30,3070.01,3073.0,3034.0,3055.29,2337602,3080.343,3061.776,3175.3916,-0.0066455768224129574
2021-03-31,3064.06,3119.33,3062.5,3094.08,3093895,3076.178,3066.23,3174.8580000000006,0.01269601248981278
2021-04-01,3117.94,3162.44,3115.55,3161.0,2940317,3089.4790000000003,3075.4015,3172.8104000000003,0.021628400041369344
2021-04-05,3173.0,3235.955,3161.24,3226.73,3334881,3104.656,3086.715,3171.2051999999994,0.020794052515026973
2021-04-06,3223.75,3247.31,3217.04,3223.82,2537808,3115.951,3100.3085,3169.837,-0.0009018418026918162
2021-04-07,3233.8,3303.613,3223.65,3279.39,3346226,3130.1400000000003,3111.1355,3169.5447999999997,0.01723731473841572
2021-04-08,3310.9,3324.5,3292.0,3299.3,2812089,3151.3630000000003,3123.2185,3169.0082,0.006071251055836724
2021-04-09,3304.7,3372.2,3288.9,3372.2,4341472,3183.957,3136.1490000000003,3171.8006,0.02209559603552247
2021-04-12,3355.21,3395.04,3351.15,3379.39,3281797,3216.693,3150.644,3174.636,0.00213213925627187
2021-04-13,3400.845,3432.0,3395.63,3400.0,3315836,3249.12,3166.56,3178.512,0.006098733795152356
2021-04-14,3404.04,3404.13,3326.0,3333.0,3145203,3276.8909999999996,3178.617,3178.3144,-0.01970588235294113
2021-04-15,3371.0,3397.0,3352.0,3379.09,3233579,3305.392,3190.785,3178.2961999999998,0.013828382838283915
2021-04-16,3380.0,3406.8,3355.59,3399.44,3186048,3329.236,3209.3575,3180.0344,0.006022331456102092
2021-04-19,3390.33,3435.934,3360.16,3372.01,2725404,3343.764,3224.21,3180.8546,-0.00806897606664625
2021-04-20,3373.6,3382.99,3316.0,3334.69,2623031,3354.851,3235.4010000000003,3180.5054000000005,-0.011067582836349898
2021-04-21,3316.0,3362.86,3303.806,3362.02,2211165,3363.114,3246.627,3181.2870000000003,0.008195664364603505
2021-04-22,3371.68,3372.87,3301.45,3309.04,2580589,3364.0879999999997,3257.7255,3181.3678000000004,-0.01575838335286528
2021-04-23,3319.1,3375.0,3308.5,3340.88,3196651,3360.9559999999997,3272.4565,3182.4538000000002,0.009622126054686708
2021-04-26,3348.0,3428.45,3330.94,3409.0,4880707,3363.917,3290.3050000000003,3185.3912000000005,0.020389837408107958
2021-04-27,3443.47,3460.0,3398.01,3417.43,3827139,3365.66,3307.3900000000003,3188.1856,0.0024728659430917066
2021-04-28,3434.8,3489.88,3425.0,3458.5,4631883,3378.21,3327.5505000000003,3191.9766000000004,0.012017802851850723
2021-04-29,3505.098,3514.445,3435.0,3471.31,7682380,3387.432,3346.4120000000003,3195.23,0.0037039178834754605
2021-04-30,3525.12,3554.0,3462.5,3467.42,7009345,3394.2300000000005,3361.733,3198.0137999999993,-0.0011206144078171887
2021-05-03,3484.73,3486.645,3372.701,3386.49,5875529,3395.678,3369.721,3200.7456,-0.02334012032000743
2021-05-04,3356.19,3367.975,3272.13,3311.87,5439448,3393.3959999999997,3374.1235,3203.3682,-0.02203461401037654
2021-05-05,3338.855,3354.695,3264.36,3270.54,3711307,3384.2479999999996,3373.6809999999996,3204.889,-0.012479354564037815
2021-05-06,3270.0,3314.4,3247.2,3306.37,4447695,3383.9809999999998,3374.0345,3207.8258,0.01095537739945085
2021-05-07,3319.09,3330.89,3289.07,3291.61,4710275,3379.054,3370.005,3212.5148,-0.0044641101873050815
2021-05-10,3282.32,3283.0,3190.0,3190.49,5838602,3357.203,3360.56,3214.4660000000003,-0.030720528859737417
2021-05-11,3136.28,3238.0,3127.37,3223.91,4619780,3337.851,3351.7555,3216.0213999999996,0.010474880034101464
2021-05-12,3185.0,3207.94,3133.1,3151.94,4936409,3307.1949999999997,3342.7025000000003,3217.1695999999997,-0.02232382417623313
2021-05-13,3185.47,3203.84,3133.0,3161.47,3356876,3276.2110000000002,3331.8215000000005,3220.2989999999995,0.003023534711955156
2021-05-14,3185.56,3228.86,3183.0,3222.9,3325021,3251.759,3322.9945,3225.2056,0.01943083439033111
2021-05-17,3245.93,3292.75,3234.59,3270.39,3685598,3240.149,3317.9135,3230.6041999999998,0.01473517639393096
2021-05-18,3292.575,3312.0,3230.37,3232.28,2828390,3232.19,3312.793,3236.2108000000003,-0.011653044438124982
2021-05-19,3195.0,3234.75,3184.0,3231.8,2679707,3228.316,3306.282,3239.5897999999997,-0.00014850198621407795
2021-05-20,3244.404,3259.68,3236.18,3247.68,2633191,3222.447,3303.214,3243.3906,0.004913670400396031
2021-05-21,3250.0,3256.695,3197.01,3203.08,4104881,3213.594,3296.3239999999996,3245.1803999999997,-0.013732880086708033
2021-05-24,3215.5,3257.95,3210.499,3244.99,2422812,3219.044,3288.1235,3248.2904,0.013084281379172502
2021-05-25,3266.67,3279.82,3213.76,3259.05,3261108,3222.558,3280.2045,3251.8378000000002,0.004332833074986553
2021-05-26,3274.591,3295.73,3258.51,3265.16,2383985,3233.88,3270.5375,3255.3038,0.0018747794602720358
2021-05-27,3256.0,3260.355,3230.04,3230.11,2561156,3240.7439999999997,3258.4775,3257.1914,-0.01073454287079334
2021-05-28,3242.0,3247.99,3219.7,3223.07,2331508,3240.761,3246.2599999999998,3261.093,-0.0021794923392701726
2021-06-01,3243.495,3250.98,3209.06,3218.65,2430044,3235.5870000000004,3237.868,3263.9668,-0.001371363327510755
2021-06-02,3223.1,3235.0,3208.0,3233.99,2014523,3235.758,3233.9739999999997,3266.4292000000005,0.004765973311792182
2021-06-03,3204.23,3214.435,3184.03,3187.01,2398292,3231.279,3229.7975,3267.4194,-0.014526946589197731
2021-06-04,3212.0,3221.0,3198.81,3206.22,2249748,3227.133,3224.79,3269.8024,0.006027593261395348
2021-06-07,3197.33,3208.0,3172.2,3198.01,2215755,3226.626,3220.1099999999997,3272.8374,-0.0025606477409534367
2021-06-08,3222.61,3279.532,3218.01,3264.11,3416729,3228.538,3223.791,3277.0789999999997,0.020669103598800476
2021-06-09,3272.87,3297.58,3270.7,3281.15,2455529,3230.748,3226.653,3281.1874000000007,0.00522041230228143
2021-06-10,3282.01,3351.0,3281.15,3349.65,3476479,3239.197,3236.5384999999997,3287.0746000000004,0.02087682672233826
2021-06-11,3349.65,3366.58,3333.45,3346.83,2817351,3250.869,3245.8065,3292.1295999999998,-0.0008418790022838296
2021-06-14,3346.83,3385.0,3335.5,3383.87,2569654,3266.949,3253.855,3296.5869999999995,0.011067188951933593
2021-06-15,3384.0,3396.987,3363.11,3383.13,2426199,3283.397,3259.492,3299.715,-0.00021868452393258853
2021-06-16,3392.0,3426.35,3360.53,3415.25,4202781,3301.523,3268.6405000000004,3303.5436,0.00949416664449787
2021-06-17,3403.18,3497.2,3401.0,3489.24,5136530,3331.746,3281.5125,3307.7406000000005,0.02166459263597087
2021-06-18,3479.99,3507.0,3473.71,3486.9,5247736,3359.814,3293.4735,3311.4926,-0.0006706331464730875
2021-06-21,3476.42,3482.0,3434.0,3453.96,3277129,3385.4089999999997,3306.0174999999995,3313.1278,-0.009446786543921504
2021-06-22,3458.06,3523.78,3456.09,3505.44,3345081,3409.542,3319.04,3315.6488,0.014904631205920227
2021-06-23,3505.0,3521.0,3483.2,3503.82,2813340,3431.809,3331.2784999999994,3317.7252000000003,-0.00046213884704915387
2021-06-24,3507.64,3524.86,3430.85,3449.08,3831998,3441.7519999999995,3340.4745000000003,3320.0468,-0.015622948667454395
2021-06-25,3464.0,3464.82,3394.18,3401.46,3940996,3447.215,3349.042,3320.4941999999996,-0.013806580305472771
2021-06-28,3416.0,3448.0,3413.51,3443.89,2242792,3453.2169999999996,3360.083,3321.3832,0.012474055258624217
2021-06-29,3438.82,3456.03,3423.03,3448.14,2098438,3459.718,3371.5575,3322.9057999999995,0.0012340696131409867
2021-06-30,3441.06,3471.602,3435.0,3440.16,2403991,3462.2090000000003,3381.8660000000004,3325.0152,-0.002314291183072581
2021-07-01,3434.61,3457.0,3409.421,3432.97,2037052,3456.582,3394.1639999999998,3326.4341999999997,-0.002090019068880511
2021-07-02,3451.64,3511.72,3436.92,3510.98,3176696,3458.9900000000002,3409.4019999999996,3330.473,0.022723763971138844
2021-07-06,3530.11,3685.4801,3529.0,3675.7401,6744767,3481.16801,3433.2885050000004,3337.170202,0.04692709727768318
2021-07-07,3717.3771,3734.2001,3678.9101,3696.5801,5328061,3500.28202,3454.91201,3342.9218039999996,0.005669606509992375
2021-07-08,3643.5601,3759.9861,3621.1201,3731.4101,5180622,3523.0410300000003,3477.425015,3349.2014059999997,0.009422222448256967
2021-07-09,3722.5201,3748.0001,3693.3971,3719.3401,3748236,3550.0670400000004,3495.9095199999997,3354.418208,-0.0032347020768368484
2021-07-12,3744.0001,3757.2901,3696.7931,3718.5501,2571634,3581.7760499999995,3514.495525,3359.3630099999996,-0.00021240327013927196
2021-07-13,3702.1001,3773.0781,3671.3201,3677.3601,3845916,3605.1230600000004,3529.17003,3363.5618120000004,-0.01107689795546929
2021-07-14,3708.8501,3717.6601,3660.8271,3681.6801,3296567,3628.47707,3544.097535,3369.465614,0.0011747557711305756
2021-07-15,3694.2001,3695.4001,3620.9201,3631.2001,3185291,3647.58108,3554.8950400000003,3375.8522159999998,-0.013711131502163965
2021-07-16,3633.3101,3646.0601,3570.455,3573.6301,4043705,3661.64709,3559.1145450000004,3381.914018,-0.01585426261692391
2021-07-19,3532.58,3550.21,3499.16,3549.59,3784594,3665.5080900000003,3562.2490449999996,3386.778418,-0.006727081238766086
2021-07-20,3567.32,3592.0001,3518.0,3573.1901,3255679,3655.2530899999997,3568.2105500000007,3392.4100200000003,0.0066486833690651
2021-07-21,3576.3751,3586.4501,3543.642,3585.2001,2318988,3644.1150900000002,3572.1985550000004,3400.3042219999998,0.0033611421905597183
2021-07-22,3587.2301,3640.0201,3582.2701,3638.0301,3265351,3634.7770900000005,3578.9090599999995,3408.5866240000005,0.014735579194031567
2021-07-23,3640.0001,3666.1101,3622.0401,3656.6401,2436291,3628.50709,3589.2870649999995,3418.680626,0.005115405724652966
2021-07-26,3673.1701,3712.0801,3647.2501,3699.8201,2900067,3626.6340899999996,3604.20507,3429.4476280000003,0.011808654617116998
2021-07-27,3698.5001,3698.5001,3586.1501,3626.3901,4131889,3621.5370900000003,3613.3300750000003,3437.5174299999994,-0.019846910934939732
2021-07-28,3633.7801,3658.4201,3601.0001,3630.3201,2999377,3616.4010900000003,3622.43908,3444.7160320000003,0.0010837223496722448
2021-07-29,3627.7501,3637.9501,3580.0101,3599.9201,5519951,3613.2730899999997,3630.4270850000003,3452.0688339999997,-0.00837391722013714
2021-07-30,3347.95,3368.14,3306.98,3327.59,9965592,3588.6690799999997,3625.158085,3453.9846339999995,-0.07564892898595155
2021-08-02,3353.1,3358.92,3317.0,3331.48,3353914,3566.8580799999995,3616.1830849999997,3455.660634,0.0011690142114864077
2021-08-03,3340.72,3391.0,3299.77,3366.24,4157342,3546.16307,3600.7080799999994,3458.9238339999997,0.010433801193463488
2021-08-04,3379.35,3388.88,3345.56,3354.72,2183944,3523.11506,3583.615075,3461.118434,-0.003422215884785418
2021-08-05,3356.22,3389.0,3340.92,3375.99,2433502,3496.91105,3565.84407,3463.457234,0.006340320503648522
2021-08-06,3375.0,3375.0,3329.037,3344.94,2637643,3465.74104,3547.124065,3465.0528339999996,-0.009197302124710038
2021-08-09,3343.61,3354.88,3328.52,3341.87,2148219,3429.94603,3528.2900600000003,3467.288034,-0.0009178042057556013
2021-08-10,3345.01,3358.0,3315.0,3320.68,2412550,3399.3750199999995,3510.4560549999997,3469.240234,-0.006340761310284382
2021-08-11,3331.447,3337.7,3277.79,3292.11,2947248,3365.55401,3490.9775499999996,3470.709434,-0.008603659491429383
2021-08-12,3290.0,3314.51,3269.67,3303.5,2323822,3335.9119999999994,3474.5925449999995,3472.0996339999997,0.0034597871881558717
2021-08-13,3305.67,3306.065,3283.0,3293.97,2056698,3332.55,3460.60954,3474.2388339999998,-0.002884819131224514
2021-08-16,3283.0,3300.0,3211.13,3298.99,3328493,3329.3009999999995,3448.07954,3476.094234,0.0015239968791458391
2021-08-17,3277.5,3280.49,3225.68,3241.96,3387921,3316.8730000000005,3431.518035,3476.973234,-0.01728710908490172
2021-08-18,3241.99,3254.098,3200.0,3201.22,2804310,3301.5229999999997,3412.31903,3475.715434,-0.012566472134141193
2021-08-19,3194.02,3233.0,3182.464,3187.75,3782861,3282.6989999999996,3389.805025,3473.847434,-0.0042077707873872106
2021-08-20,3203.873,3207.81,3175.76,3199.95,3358427,3268.2,3366.97052,3470.8534339999997,0.00382715081170093
2021-08-23,3211.9,3280.9,3210.005,3265.87,3268130,3260.6,3345.273015,3469.2342340000005,0.02060032188002947
2021-08-24,3280.0,3315.494,3274.58,3305.78,2551840,3259.1099999999997,3329.24251,3467.6724340000005,0.012220327202246306
2021-08-25,3309.87,3321.0,3286.15,3299.18,1680306,3259.817,3312.685505,3465.993434,-0.0019965030945798823
2021-08-26,3299.0,3332.0,3296.0,3316.0,2098760,3261.067,3298.4894999999997,3464.0084340000003,0.005098236531501765
2021-08-27,3333.23,3352.32,3313.75,3349.63,2402368,3266.633,3299.5915,3461.2162340000004,0.010141737032569376
2021-08-30,3357.425,3445.0,3355.22,3421.57,3192243,3278.8910000000005,3304.096,3459.909634,0.021476998952123072
2021-08-31,3424.8,3472.58,3395.59,3470.79,4356412,3301.774,3309.3235,3460.2462339999997,0.014385209129142318
2021-09-01,3496.396,3527.0,3475.24,3479.0,3629910,3329.5519999999997,3315.5375,3459.7174339999997,0.002365455703168484
2021-09-02,3494.76,3511.961,3455.0,3463.12,2925593,3357.089,3319.8940000000002,3458.9034339999994,-0.0045645300373671205
2021-09-03,3452.0,3482.67,3436.44,3478.05,2578323,3384.899,3326.5495,3459.4828340000004,0.004311141398507745
2021-09-07,3478.0,3528.09,3476.94,3509.29,2741183,3409.2410000000004,3334.9205,3461.6394339999997,0.008982044536449907
2021-09-08,3511.65,3545.63,3495.67,3525.5,3053363,3431.2130000000006,3345.1615000000006,3463.2716339999997,0.004619167979847738
2021-09-09,3526.02,3549.99,3480.37,3484.16,2719240,3449.7110000000002,3354.764,3463.992034,-0.011725996312579867
2021-09-10,3501.831,3508.45,3462.906,3469.15,2397268,3465.0260000000003,3363.0465000000004,3464.5718340000003,-0.0043080685157971255
2021-09-13,3482.8,3497.96,3438.0,3457.17,2569021,3475.78,3371.2065000000002,3465.0558340000002,-0.0034532954758370593
2021-09-14,3475.55,3486.806,3437.71,3450.0,1936896,3478.6230000000005,3378.757,3463.836234,-0.002073950659065127
2021-09-15,3442.52,3485.42,3402.01,3475.79,2957536,3479.1229999999996,3390.4485,3459.837232,0.007475362318840606
2021-09-16,3459.96,3492.55,3446.144,3488.24,2583597,3480.047,3404.7995,3455.67043,0.00358191950606912
2021-09-17,3488.415,3497.41,3452.13,3462.52,4616555,3479.987,3418.5380000000005,3450.292628,-0.007373345870696935
2021-09-20,3396.0,3419.0,3305.01,3355.73,4669129,3467.755,3426.3269999999998,3443.020426,-0.03084169910931922
2021-09-21,3375.0,3379.7,3332.39,3343.63,2780877,3451.189,3430.215,3435.522024,-0.003605772812472985
