AMZN,Open,High,Low,Close,Volume,10 day average,20 day average,50 day average,Daily Return
2018-07-24,1829.01,1840.0,1809.383,1829.24,4278722,1813.19,1759.2469999999998,1697.5556,0.015116537180910106
2018-07-25,1829.3,1863.84,1822.64,1863.61,3836332,1824.0510000000002,1767.873,1702.797,0.018789223939996935
2018-07-26,1839.0,1844.68,1804.5,1808.0,9924370,1825.1890000000003,1775.2475,1707.4346000000003,-0.029839934321022055
2018-07-27,1876.05,1880.05,1806.53,1817.27,9680958,1825.6129999999998,1781.0385,1712.0344,0.005127212389380631
2018-07-30,1827.33,1829.5,1766.02,1779.22,6562320,1821.286,1785.0094999999997,1715.9835999999998,-0.02093800040720417
2018-07-31,1786.49,1801.83,1739.32,1777.44,5738712,1814.6370000000002,1788.1924999999999,1720.045,-0.0010004383943525985
2018-08-01,1784.0,1798.437,1776.02,1797.17,4153095,1810.062,1793.3529999999998,1724.2792,0.01110023404446836
2018-08-02,1788.77,1836.56,1786.0,1834.33,4354680,1812.1979999999999,1800.0829999999999,1729.3378,0.02067695320976859
2018-08-03,1837.744,1841.0,1821.501,1823.29,3460486,1813.157,1805.716,1733.7664000000002,-0.006018546281203463
2018-08-06,1825.81,1847.77,1818.92,1847.75,3391824,1817.732,1811.1525000000001,1738.66,0.013415309687433208
2018-08-07,1854.53,1869.72,1846.267,1862.48,3377472,1821.0559999999998,1817.1230000000003,1743.7066,0.00797185766472741
2018-08-08,1861.0,1891.51,1854.5,1886.52,3963016,1823.3470000000002,1823.699,1749.1796000000002,0.012907521154589485
2018-08-09,1882.0,1914.57,1877.48,1898.52,4860373,1832.3990000000001,1828.7939999999999,1754.6522,0.0063609185166337845
2018-08-10,1888.51,1899.5,1878.213,1886.3,3639926,1839.3020000000001,1832.4575,1759.7857999999999,-0.00643659271432484
2018-08-13,1898.5,1925.0,1893.67,1896.2,5531474,1851.0,1836.1429999999996,1764.879,0.005248369824524257
2018-08-14,1919.39,1921.01,1900.0,1919.65,3986122,1865.221,1839.9289999999996,1769.9666,0.01236683894104007
2018-08-15,1909.55,1916.21,1869.79,1882.62,7700681,1873.766,1841.914,1773.692,-0.019289974734977844
2018-08-16,1903.94,1905.0,1883.552,1886.52,3957089,1878.985,1845.5914999999998,1777.5074000000002,0.0020715810944322843
2018-08-17,1885.8,1888.0,1855.55,1882.22,4104299,1884.878,1849.0175,1781.3658000000003,-0.002279329135127073
2018-08-20,1890.57,1891.746,1866.061,1876.71,2862015,1887.774,1852.753,1785.2202,-0.002927394247218662
2018-08-21,1880.0,1897.75,1874.405,1883.42,3105625,1889.868,1855.4620000000002,1789.1062,0.003575405896489192
2018-08-22,1876.64,1905.8,1876.64,1904.9,3080463,1891.7059999999997,1857.5265,1793.2292000000002,0.011404784912552701
2018-08-23,1907.17,1919.5,1900.76,1902.9,3562996,1892.1439999999998,1862.2715,1797.19,-0.0010499238805186106
2018-08-24,1910.51,1916.01,1902.54,1905.39,2800862,1894.0529999999999,1866.6774999999998,1800.8206,0.0013085290871828192
2018-08-27,1915.0,1927.7,1909.281,1927.68,3569036,1897.2009999999998,1874.1005,1805.0548000000001,0.01169839245508797
2018-08-28,1937.73,1941.777,1928.82,1932.82,3100726,1898.518,1881.8695,1809.2354,0.0026664176626824965
2018-08-29,1953.45,1998.69,1948.94,1998.1,6531760,1910.066,1891.916,1814.5018,0.03377448494945212
2018-08-30,1997.42,2025.57,1986.9,2002.38,7277256,1921.652,1900.3185,1819.5478,0.002142034933186654
2018-08-31,2007.0,2022.38,2004.74,2012.71,4204377,1934.7010000000002,1909.7895,1825.1976000000002,0.005158860955462918
2018-09-04,2026.5,2050.5,2013.0,2039.51,5721092,1950.9810000000002,1919.3775,1831.6744,0.013315380755300144
2018-09-05,2038.11,2040.38,1989.89,1994.82,8220575,1962.1209999999999,1925.9945,1838.3078,-0.021912125951821793
2018-09-06,2006.505,2007.5,1935.209,1958.31,7488679,1967.462,1929.584,1843.6522,-0.01830240322435106
2018-09-07,1938.71,1975.2,1937.35,1952.07,4892642,1972.3790000000001,1932.2615,1849.4834000000003,-0.003186420944589985
2018-09-10,1971.0,1973.04,1931.516,1939.01,4544830,1975.741,1934.8970000000002,1854.2346,-0.00669033385073281
2018-09-11,1928.27,1988.88,1917.0,1987.15,5033644,1981.688,1939.4445000000003,1859.9816,0.024827102490446284
2018-09-12,1994.0,2000.0,1962.44,1990.0,4414011,1987.4060000000002,1942.9620000000002,1865.5059999999999,0.001434214830284608
2018-09-13,2000.0,2008.76,1982.028,1989.87,3621510,1986.5829999999999,1948.3245,1871.4242000000002,-6.532663316582976e-05
2018-09-14,1992.93,1993.648,1959.22,1970.19,3642029,1983.3640000000003,1952.5080000000003,1876.8334000000002,-0.009890093322679316
2018-09-17,1954.73,1956.82,1887.41,1908.03,7050191,1972.896,1953.7985,1880.7814,-0.031550256574239044
2018-09-18,1918.65,1958.2,1915.439,1941.05,4268705,1963.05,1957.0155000000002,1884.822,0.01730580756067779
2018-09-19,1940.5,1940.83,1904.9,1926.42,4056821,1956.2100000000003,1959.1654999999998,1888.4890000000003,-0.00753715772391228
2018-09-20,1938.58,1955.0,1932.25,1944.3,3154933,1954.809,1961.1355000000003,1892.275,0.009281465101068198
2018-09-21,1954.22,1957.31,1910.501,1915.01,6855896,1951.1029999999998,1961.741,1894.6428,-0.015064547652111293
2018-09-24,1903.79,1936.88,1865.0,1934.36,4213727,1950.6380000000001,1963.1895,1897.0694,0.010104385877880429
2018-09-25,1942.9,1975.91,1938.85,1974.55,4538406,1949.378,1965.5330000000001,1900.1106,0.020776897785313997
2018-09-26,1968.5,1995.25,1961.52,1974.85,4313458,1947.863,1967.6345000000001,1902.729,0.0001519333519028887
2018-09-27,1993.237,2016.156,1988.58,2012.98,4329390,1950.1740000000002,1968.3785,1906.1301999999998,0.019307795528774374
2018-09-28,2004.41,2026.52,1996.465,2003.0,4085134,1953.455,1968.4094999999998,1909.9307999999999,-0.004957823724031085
2018-10-01,2021.99,2033.19,2003.6,2004.36,3468284,1963.0879999999997,1967.9919999999997,1913.744,0.0006789815277083999
2018-10-02,1999.99,2013.39,1965.77,1971.31,5400748,1966.114,1964.5819999999999,1917.1301999999998,-0.016489053862579595
2018-10-03,1981.7,1989.7,1949.81,1952.76,5253130,1968.748,1962.4789999999998,1919.6006,-0.00940998625279632
2018-10-04,1949.0,1956.0,1896.57,1909.42,7256972,1965.2599999999998,1960.0345000000002,1920.5167999999999,-0.02219422765726453
2018-10-05,1917.99,1929.08,1862.83,1889.65,6822327,1962.7240000000002,1956.9134999999999,1922.1498,-0.010353929465492184
2018-10-08,1874.0,1901.996,1830.663,1864.42,7393199,1955.73,1953.184,1923.0928,-0.013351678882332685
2018-10-09,1859.99,1896.676,1852.32,1870.32,4772865,1945.307,1947.3425,1924.9148,0.0031645230152004267
2018-10-10,1857.89,1858.56,1754.41,1755.25,10988859,1923.3469999999998,1935.605,1924.471,-0.061524231147611075
2018-10-11,1724.0,1755.4,1685.1,1719.36,13935870,1893.985,1922.0795000000003,1922.9148,-0.020447229739353423
2018-10-12,1808.0,1808.95,1742.53,1788.61,9444586,1872.5459999999998,1913.0005,1922.0004000000001,0.0402766145542528
2018-10-15,1795.0,1795.05,1734.23,1760.95,6437161,1848.205,1905.6465,1920.7535999999998,-0.015464522729941033
2018-10-16,1783.5,1823.88,1761.55,1819.96,5859917,1833.0700000000002,1899.5919999999999,1920.1978,0.03351032113347907
2018-10-17,1842.79,1845.0,1807.0,1831.73,5295176,1820.967,1894.8575,1919.5828,0.006467175102749412
2018-10-18,1821.49,1830.15,1767.87,1770.72,5873994,1807.0970000000002,1886.1785000000004,1917.2667999999999,-0.033307310575248494
2018-10-19,1785.16,1809.1,1753.0,1764.03,5907245,1794.5350000000003,1878.6295000000002,1914.5770000000002,-0.00377812415288703
2018-10-22,1784.0,1809.5,1756.0,1789.3,4500014,1787.023,1871.3764999999999,1912.6370000000002,0.014325153200342333
2018-10-23,1742.24,1776.34,1714.0,1768.7,6723912,1776.861,1861.084,1910.0870000000002,-0.011512882132677538
2018-10-24,1773.7,1777.71,1656.56,1664.2,6928382,1767.756,1845.5515,1904.9779999999998,-0.05908294227398658
2018-10-25,1703.34,1794.81,1692.01,1782.17,10285739,1774.0369999999998,1834.011,1902.969,0.07088691263069347
2018-10-26,1649.59,1698.46,1603.0,1642.81,14963778,1759.4569999999999,1816.0015000000003,1898.0947999999999,-0.07819680501860093
2018-10-29,1660.0,1665.738,1495.0,1538.88,13866079,1737.25,1792.7275000000002,1891.2279999999998,-0.06326355451939047
2018-10-30,1486.16,1540.99,1476.36,1530.42,12460089,1708.2959999999998,1770.6829999999998,1884.3022,-0.0054975046787274495
2018-10-31,1569.99,1623.91,1565.09,1598.01,9390210,1684.9240000000002,1752.9455000000003,1878.5940000000003,0.04416434704198835
2018-11-01,1623.53,1670.447,1598.44,1665.53,8135539,1674.405,1740.7509999999997,1873.8066000000001,0.042252551611066336
2018-11-02,1678.59,1697.44,1651.83,1665.53,6955547,1664.5549999999998,1729.545,1869.0592000000001,0.0
2018-11-05,1657.57,1658.09,1596.36,1627.8,5624726,1648.4050000000002,1717.714,1863.5074,-0.022653449652663138
2018-11-06,1618.35,1665.0,1614.55,1642.81,4257352,1635.816,1706.3385000000003,1857.81,0.009221034525126015
2018-11-07,1673.0,1759.23,1664.075,1755.49,8192232,1644.9450000000002,1706.3505,1854.2634,0.0685897943158369
2018-11-08,1755.0,1784.0,1725.11,1754.91,6534865,1642.2189999999998,1708.128,1849.3996,-0.0003303920842613328
2018-11-09,1732.5,1743.921,1701.87,1712.43,5902185,1649.181,1704.319,1843.6006000000002,-0.024206369557413177
2018-11-12,1698.24,1708.55,1630.01,1636.85,6806244,1658.9779999999998,1698.114,1836.0834,-0.04413611067313705
2018-11-13,1649.29,1677.064,1613.75,1631.17,5933270,1669.0530000000003,1688.6744999999999,1827.9166,-0.003470079726303421
2018-11-14,1656.32,1672.995,1597.07,1599.01,6486890,1669.1529999999998,1677.0385,1820.0004000000001,-0.019715909439236956
2018-11-15,1581.01,1624.82,1546.51,1619.44,8427336,1664.5439999999999,1669.4744999999998,1813.223,0.012776655555625016
2018-11-16,1587.5,1614.48,1573.12,1593.41,6066079,1657.3319999999999,1660.9435,1806.0497999999998,-0.016073457491478482
2018-11-19,1577.01,1581.19,1503.36,1512.29,7789980,1645.7810000000002,1647.093,1797.5154,-0.050909684262054444
2018-11-20,1437.5,1534.75,1420.0,1495.46,10878819,1631.046,1633.431,1787.6816000000001,-0.011128817885458386
2018-11-21,1542.99,1550.0,1515.0,1516.73,5716799,1607.17,1626.0575000000001,1778.2162000000003,0.014223048426571072
2018-11-23,1517.0,1536.2,1501.81,1502.06,2707641,1581.885,1612.052,1768.46,-0.009672123581652703
2018-11-26,1539.0,1584.81,1524.22,1581.33,6257715,1568.775,1608.978,1760.6828,0.05277419011224582
2018-11-27,1575.99,1597.65,1558.01,1581.42,5783226,1563.232,1611.105,1754.1506,5.6914116598250075e-05
2018-11-28,1613.92,1681.45,1601.215,1677.75,8458737,1567.8899999999999,1618.4715,1748.8846000000003,0.060913609287855275
2018-11-29,1674.99,1689.99,1652.331,1673.57,6613242,1575.346,1622.2495,1743.8275999999998,-0.0024914319773506888
2018-11-30,1679.5,1696.0,1666.5,1690.17,5761760,1582.4189999999999,1623.4815,1738.745,0.00991891585054705
2018-12-03,1769.46,1778.34,1730.0,1772.36,6862159,1600.3139999999999,1628.8229999999999,1735.8919999999998,0.04862824449611569
2018-12-04,1756.0,1770.338,1665.0,1668.4,8694454,1615.925,1630.8529999999998,1730.5728,-0.05865625493692017
2018-12-06,1614.87,1701.05,1609.85,1699.19,8789393,1636.298,1633.672,1725.0656000000004,0.01845480700071933
2018-12-07,1705.07,1718.926,1625.46,1629.13,7576131,1647.538,1627.354,1718.1512,-0.04123141026018273
2018-12-10,1623.84,1657.99,1590.87,1641.03,7494807,1661.4350000000002,1621.66,1710.7122,0.007304512224316051
2018-12-11,1678.0,1679.468,1619.6,1643.24,6244694,1667.6260000000002,1618.2005,1703.517,0.001346715172787949
2018-12-12,1669.0,1704.99,1660.27,1663.54,6597967,1675.8380000000002,1619.535,1696.7006,0.012353642803242249
2018-12-13,1680.0,1692.12,1641.5,1658.38,5271161,1673.9010000000003,1620.8955,1690.442,-0.0031018190124673106
2018-12-14,1638.0,1642.57,1585.0,1591.91,6367162,1665.7350000000001,1620.5405,1683.225,-0.04008128414476775
2018-12-17,1566.0,1576.13,1505.01,1520.91,8829761,1648.809,1615.614,1675.4548000000002,-0.04460051133543985
2018-12-18,1540.0,1567.55,1523.01,1551.48,6522974,1626.721,1613.5175,1668.6914000000002,0.02009980866717953
2018-12-19,1543.05,1584.53,1483.18,1495.08,8792188,1609.3890000000001,1612.6570000000002,1661.3046000000002,-0.0363523861087478
2018-12-20,1484.0,1509.5,1432.69,1460.83,9991832,1585.553,1610.9254999999998,1653.1148,-0.02290847312518396
2018-12-21,1464.99,1480.0,1363.96,1377.45,13640319,1560.3849999999998,1603.9615,1645.5588,-0.05707714107733264
2018-12-24,1346.0,1396.03,1307.0,1343.96,7219995,1530.678,1596.0565000000001,1638.0508,-0.02431304221568842
2018-12-26,1368.89,1473.157,1363.01,1470.9,10411799,1513.444,1590.535,1631.6966,0.09445221583975716
2018-12-27,1454.2,1469.0,1390.31,1461.64,9722033,1493.2540000000001,1584.546,1625.7104000000002,-0.0062954653613434
2018-12-28,1473.35,1513.47,1449.0,1478.02,8828949,1475.218,1574.5595,1618.8716,0.01120658985796763
2018-12-31,1510.8,1520.76,1487.0,1501.97,6954506,1466.2240000000002,1565.9795000000001,1612.2763999999997,0.016204110905129854
2019-01-02,1465.2,1553.36,1460.93,1539.13,7983103,1468.0459999999998,1558.4275,1607.6445999999999,0.02474084036299007
2019-01-03,1520.01,1538.0,1497.11,1500.28,6975571,1462.926,1544.8235,1602.3696,-0.025241532554105328
2019-01-04,1530.0,1594.0,1518.31,1575.39,9182574,1470.9569999999999,1540.1730000000002,1598.0913999999998,0.05006398805556311
2019-01-07,1602.31,1634.56,1589.185,1629.51,7993212,1487.825,1536.6889999999999,1595.3076,0.03435339820615835
2019-01-08,1664.69,1676.61,1616.61,1656.58,8881427,1515.7379999999998,1538.0615,1595.1552000000001,0.016612355861578054
2019-01-09,1652.98,1667.799,1641.395,1659.42,6348800,1547.284,1538.981,1592.7002000000002,0.0017143753999204758
2019-01-10,1641.01,1663.25,1621.615,1656.22,6507692,1565.816,1539.63,1592.9684000000002,-0.001928384616311729
2019-01-11,1640.55,1660.294,1636.22,1640.56,4686221,1583.708,1538.4810000000002,1595.0020000000002,-0.009455265604811025
2019-01-14,1615.0,1648.2,1595.15,1617.21,6005887,1597.627,1536.4225000000001,1596.7377999999999,-0.01423294484810056
2019-01-15,1632.0,1675.16,1626.01,1674.56,5998509,1614.886,1540.5549999999998,1598.2687999999998,0.03546230854372645
2019-01-16,1684.22,1705.0,1675.879,1683.78,6366863,1629.351,1548.6985,1598.6338,0.005505923944200353
2019-01-17,1680.0,1700.17,1677.5,1693.22,4208874,1648.645,1555.7855,1599.1875999999997,0.005606433144472511
2019-01-18,1712.0,1716.2,1691.54,1696.2,6020502,1660.726,1565.8415,1600.5556,0.0017599603123044094
2019-01-22,1681.0,1681.867,1610.2,1632.17,6416795,1660.9920000000002,1574.4085,1600.3428,-0.037749086192665926
2019-01-23,1656.0,1657.43,1612.0,1640.02,5225211,1659.336,1587.537,1598.0334,0.00480954802502187
2019-01-24,1641.07,1657.257,1631.785,1654.93,4089942,1658.887,1603.0855000000001,1596.0338000000002,0.009091352544481124
2019-01-25,1670.5,1683.48,1661.612,1670.57,4959678,1660.3219999999997,1613.069,1595.1965999999998,0.0094505507785827
2019-01-28,1643.59,1645.0,1614.09,1637.89,4837710,1660.0549999999998,1621.8815,1595.2174000000002,-0.019562185361882367
2019-01-29,1631.27,1632.38,1590.72,1593.88,4632781,1657.7220000000002,1627.6745,1594.4716,-0.026869936320509935
2019-01-30,1623.0,1676.95,1619.68,1670.43,5783821,1657.309,1636.0975,1595.9,0.04802745501543404
2019-01-31,1692.85,1736.411,1679.082,1718.73,10910339,1660.804,1645.0775,1597.8858000000002,0.028914710583502368
2019-02-01,1638.88,1673.06,1622.01,1626.23,11506209,1654.105,1651.375,1598.5422,-0.053818808073403
2019-02-04,1623.0,1649.63,1613.5,1633.31,4929186,1647.816,1654.271,1600.9625999999998,0.004353627715636632
2019-02-05,1643.34,1665.26,1642.5,1658.81,4453104,1650.48,1655.736,1604.2296000000001,0.015612467933215468
2019-02-06,1670.75,1672.26,1633.34,1640.26,3939882,1650.5040000000001,1654.92,1606.7002,-0.011182715320018577
2019-02-07,1625.0,1625.539,1592.91,1614.37,4626588,1646.4479999999999,1652.6675,1608.9463999999998,-0.01578408301123002
2019-02-08,1586.0,1588.59,1566.756,1588.22,5657456,1638.213,1649.2675,1609.0841999999998,-0.016198269293904
2019-02-11,1600.98,1609.29,1586.0,1591.0,3317327,1633.524,1646.7895,1609.2758,0.001750387225951
2019-02-12,1604.0,1639.395,1598.88,1638.01,4858603,1637.937,1647.8294999999998,1608.481,0.029547454431175346
2019-02-13,1647.0,1656.38,1637.106,1640.0,3560320,1634.8939999999998,1646.1015,1607.8096000000003,0.001214888797992586
2019-02-14,1624.5,1637.9,1606.061,1622.65,4120523,1625.286,1643.045,1606.4592000000002,-0.010579268292682853
2019-02-15,1627.86,1628.91,1604.5,1607.95,4343892,1623.458,1638.7814999999998,1603.171,-0.009059254922503368
2019-02-19,1601.0,1634.0,1600.56,1627.58,3681655,1622.885,1635.3505,1602.3546,0.012208091047607228
2019-02-20,1630.0,1634.93,1610.12,1622.1,3337588,1619.214,1634.847,1600.8128,-0.003366961992651629
2019-02-21,1619.85,1623.56,1600.91,1619.44,3483391,1617.132,1633.818,1600.619,-0.001639849577707797
2019-02-22,1623.5,1634.94,1621.17,1631.56,3096190,1618.851,1632.6495,1600.4296000000002,0.007484068566911972
2019-02-25,1641.45,1654.6,1630.387,1633.0,3184461,1623.3290000000002,1630.771,1600.2248000000002,0.0008825908946039629
2019-02-26,1625.98,1639.99,1616.134,1636.4,2665814,1627.8690000000001,1630.6965,1599.682,0.002082057562768025
2019-02-27,1628.18,1641.81,1615.1,1641.09,3148823,1628.1770000000001,1633.057,1599.3362,0.0028660474211683606
2019-02-28,1635.25,1651.77,1633.83,1639.83,3025890,1628.16,1631.5269999999998,1600.2946,-0.000767782388534477
2019-03-01,1655.13,1674.26,1651.0,1671.73,4974876,1633.068,1629.177,1603.3109999999997,0.019453236006171437
2019-03-04,1685.0,1709.43,1674.36,1696.17,6167357,1641.89,1632.674,1606.2048000000002,0.01461958569864752
2019-03-05,1702.95,1707.8,1689.01,1692.43,3681521,1648.375,1635.63,1610.1517999999999,-0.0022049676624394943
2019-03-06,1695.97,1697.75,1668.28,1668.95,3996000,1653.06,1636.1370000000002,1614.3141999999998,-0.01387354277577213
2019-03-07,1667.37,1669.753,1620.51,1625.95,4957016,1653.711,1635.4215,1619.2841999999998,-0.025764702357769842
2019-03-08,1604.01,1622.72,1586.57,1620.8,4667013,1652.6349999999998,1635.743,1624.8210000000001,-0.003167379070697196
2019-03-11,1626.12,1672.285,1626.01,1670.62,3876351,1656.3970000000002,1639.863,1628.8154000000002,0.03073790720631786
2019-03-12,1669.0,1684.265,1660.98,1673.1,3614497,1660.0669999999998,1643.968,1633.0446,0.0014844788162478029
2019-03-13,1683.0,1700.0,1679.35,1690.81,3552040,1665.039,1646.6079999999997,1637.3003999999999,0.010585141354372052
2019-03-14,1691.2,1702.0,1684.34,1686.22,2946617,1669.6779999999999,1648.9189999999999,1640.9854,-0.002714675214837814
2019-03-15,1703.0,1718.8,1693.13,1712.36,7550869,1673.741,1653.4044999999999,1644.45,0.015502129022310074
2019-03-18,1712.7,1750.0,1712.63,1742.15,5429057,1678.339,1660.1145000000001,1649.2874000000002,0.017397042677941732
2019-03-19,1753.51,1784.16,1753.51,1761.85,6364160,1685.2810000000002,1666.828,1653.0166,0.011307866716413484
2019-03-20,1769.94,1799.5,1767.034,1797.27,6265632,1698.1129999999998,1675.5865000000001,1656.3718,0.02010386809319753
2019-03-21,1796.26,1823.75,1787.281,1819.26,5767796,1717.444,1685.5774999999999,1659.6254,0.0122352234221903
2019-03-22,1810.17,1818.98,1763.11,1764.77,6362982,1731.841,1692.238,1661.7323999999999,-0.029951738618998913
2019-03-25,1757.79,1782.675,1747.5,1774.26,5103802,1742.205,1699.3010000000002,1664.0931999999998,0.005377471285209934
2019-03-26,1793.0,1805.77,1773.36,1783.76,4865879,1753.271,1706.6689999999999,1666.9572,0.005354344909990649
2019-03-27,1784.13,1787.5,1745.68,1765.7,4324800,1760.7599999999998,1712.8995,1669.9270000000001,-0.010124680450284806
2019-03-28,1770.0,1777.93,1753.47,1773.42,3042957,1769.48,1719.5790000000002,1671.9042000000002,0.004372203658605578
2019-03-29,1786.58,1792.86,1776.63,1780.75,3320792,1776.3190000000002,1725.03,1673.8436,0.004133256645351802
2019-04-01,1800.11,1815.67,1798.73,1814.19,4238751,1783.523,1730.931,1676.2630000000001,0.01877860452056712
2019-04-02,1811.02,1820.0,1805.121,1813.98,3448114,1788.736,1737.0085000000004,1678.6185999999998,-0.00011575413821041103
2019-04-03,1826.72,1830.0,1809.62,1820.7,3980589,1791.0790000000002,1744.596,1682.3891999999998,0.003704561241028026
2019-04-04,1820.65,1828.75,1804.2,1818.86,3623866,1791.039,1754.2415,1685.9660000000001,-0.0010106003185589296
2019-04-05,1829.0,1838.58,1825.19,1837.28,3640475,1798.2899999999997,1765.0655,1689.6129999999998,0.0101272225459903
2019-04-08,1833.23,1850.2,1825.11,1849.86,3752840,1805.85,1774.0275000000001,1693.1988000000001,0.006847078289645481
2019-04-09,1845.49,1853.09,1831.78,1835.84,3714367,1811.0580000000002,1782.1644999999996,1697.1578,-0.007578951920685917
2019-04-10,1841.0,1848.0,1828.81,1847.33,2963972,1819.221,1789.9904999999999,1702.2268,0.006258715356458167
2019-04-11,1848.7,1849.95,1840.31,1844.07,2654841,1826.286,1797.8829999999998,1705.6996,-0.0017647090665988685
2019-04-12,1848.4,1851.5,1841.3,1843.06,3114412,1832.5170000000003,1804.4180000000001,1708.1861999999999,-0.0005477015514595562
2019-04-15,1842.0,1846.85,1818.9,1844.87,3724422,1835.5849999999998,1809.554,1712.559,0.000982062439638387
2019-04-16,1851.35,1869.77,1848.0,1863.04,3044617,1840.491,1814.6135,1717.1536,0.009848932445104541
2019-04-17,1872.99,1876.473,1860.44,1864.82,2893516,1844.9029999999998,1817.991,1721.2737999999997,0.0009554276880796575
2019-04-18,1868.79,1870.82,1859.48,1861.69,2749881,1849.1859999999997,1820.1125,1725.7024,-0.0016784461771108816
2019-04-22,1855.4,1888.42,1845.64,1887.31,3373806,1854.1889999999999,1826.2395000000001,1731.1612,0.01376168964757829
2019-04-23,1891.2,1929.26,1889.58,1923.77,4640440,1861.58,1833.7150000000001,1737.8722,0.019318500935193494
2019-04-24,1925.0,1929.69,1898.16,1901.75,3675780,1868.1709999999998,1839.6145000000001,1744.0872,-0.011446274762575537
2019-04-25,1917.004,1922.45,1900.31,1902.25,6099100,1873.663,1846.4420000000002,1749.3719999999998,0.0002629157355067413
2019-04-26,1929.0,1951.0,1898.0,1950.63,8432562,1884.3190000000002,1855.3025000000002,1755.5846,0.025433039821264325
2019-04-29,1949.0,1956.335,1934.09,1938.43,4021254,1893.8559999999998,1863.1865000000003,1761.9001999999998,-0.006254389607460165
2019-04-30,1930.1,1935.71,1906.95,1926.52,3506006,1902.021,1868.8029999999999,1768.2716,-0.006144147583353576
2019-05-01,1933.09,1943.64,1910.55,1911.52,3116963,1906.869,1873.6799999999998,1773.9504000000002,-0.0077860598384652535
2019-05-02,1913.33,1921.55,1881.87,1900.82,3962914,1910.4689999999998,1877.6860000000001,1779.5248,-0.005597639574788649
2019-05-03,1949.0,1964.4,1936.0,1962.46,6381563,1920.5460000000003,1884.866,1786.3852000000002,0.03242810997359036
2019-05-06,1917.98,1959.0,1910.5,1950.55,5417840,1926.8700000000001,1890.5294999999999,1792.765,-0.006068913506517393
2019-05-07,1939.99,1949.1,1903.38,1921.0,5902133,1926.593,1894.0865,1798.525,-0.015149573197303257
2019-05-08,1918.87,1935.37,1910.0,1917.77,4078567,1928.1950000000002,1898.1830000000002,1804.1524,-0.0016814159292035669
2019-05-09,1900.0,1909.4,1876.0,1899.87,5308262,1927.9569999999999,1900.8100000000002,1809.3280000000002,-0.009333757437023249
2019-05-10,1898.0,1903.79,1856.0,1889.98,5717993,1921.8919999999998,1903.1055000000001,1814.3310000000001,-0.005205619331848932
2019-05-13,1836.56,1846.535,1818.0,1822.68,5783409,1910.3169999999998,1902.0865,1817.35,-0.035608842421612885
2019-05-14,1839.5,1852.44,1815.75,1840.12,4629106,1901.6770000000001,1901.8490000000002,1820.229,0.009568327956635203
2019-05-15,1827.95,1874.427,1823.0,1871.15,4692641,1897.64,1902.2545000000002,1823.8034,0.01686303067191286
2019-05-16,1885.94,1917.51,1882.29,1907.57,4707821,1898.315,1904.3920000000003,1828.5758,0.019463966010207612
2019-05-17,1893.05,1910.53,1867.33,1869.0,4736617,1888.9689999999998,1904.7575000000002,1833.4368000000002,-0.020219441488385725
2019-05-20,1852.69,1867.78,1835.54,1858.97,3798197,1879.8110000000001,1903.3404999999998,1838.2002000000002,-0.005366506153023032
2019-05-21,1874.79,1879.0,1846.0,1857.52,4005121,1873.4629999999997,1900.0279999999998,1841.9381999999998,-0.0007800018289698674
2019-05-22,1851.78,1871.485,1851.0,1859.68,2936600,1867.6539999999998,1897.9244999999999,1845.6698000000001,0.0011628407769499471
2019-05-23,1836.59,1844.0,1804.2,1815.48,4424264,1859.2150000000001,1893.5859999999998,1848.1632,-0.023767529897616768
2019-05-24,1835.89,1841.76,1817.851,1823.28,3369672,1852.545,1887.2185000000002,1850.9044000000001,0.004296384427258992
2019-05-28,1832.75,1849.267,1827.35,1836.43,3199964,1853.92,1882.1184999999998,1853.3858000000002,0.007212276775920401
2019-05-29,1823.12,1830.0,1807.533,1819.19,4279024,1851.827,1876.752,1854.9265999999998,-0.009387779550541042
2019-05-30,1825.49,1829.47,1807.825,1816.32,3146849,1846.3439999999998,1871.9919999999997,1856.016,-0.001577625206822919
2019-05-31,1790.01,1795.585,1772.703,1775.07,4618818,1833.0939999999998,1865.7044999999998,1855.572,-0.022710755813953543
2019-06-03,1760.01,1766.29,1672.0,1692.69,9098707,1815.4630000000002,1852.216,1853.0406,-0.0464094373743007
2019-06-04,1699.24,1730.82,1680.89,1729.56,5679120,1802.5220000000002,1841.1665,1852.3364,0.021781897453166277
2019-06-05,1749.6,1752.0,1715.251,1738.5,4239781,1790.6200000000001,1832.0415,1851.6212,0.005168944702699019
2019-06-06,1737.71,1760.0,1726.13,1754.36,3689271,1780.0880000000002,1823.8709999999999,1851.0331999999999,0.009122807017543755
2019-06-07,1763.7,1806.254,1759.49,1804.03,4808245,1778.943,1819.0789999999997,1851.7997999999998,0.028312319022321564
2019-06-10,1822.0,1884.87,1818.0,1860.63,5371006,1782.6779999999999,1817.6115000000002,1853.5439999999999,0.03137420109421685
2019-06-11,1883.25,1893.7,1858.0,1863.7,4042693,1785.405,1819.6625,1855.203,0.001649978770631444
2019-06-12,1853.98,1865.0,1844.38,1855.32,2678334,1789.018,1820.4225,1856.0256,-0.004496431829157155
2019-06-13,1866.72,1883.09,1862.22,1870.3,2795809,1794.416,1820.3799999999999,1857.152,0.008074078865101475
2019-06-14,1864.0,1876.0,1859.0,1869.67,2851162,1803.8760000000002,1818.485,1858.1314000000002,-0.00033684435652026057
